timestamp,source,action,details
1777628766.7518804,USB_RELAY,on,relay=3;response=relay on
1777628766.763044,USB_RELAY,off,relay=3;response=3  >relay
1777628769.7661679,USB_RELAY,on,relay=3;response=off 3  >
1777628769.7771676,USB_RELAY,off,relay=3;response=relay on
1777628772.7791014,USB_RELAY,on,relay=3;response=3  >relay
1777628772.7906566,USB_RELAY,off,relay=3;response=off 3  >
1777628775.7941482,USB_RELAY,on,relay=3;response=relay on
1777628775.805873,USB_RELAY,off,relay=3;response=3  >relay
1777628778.8090894,USB_RELAY,on,relay=3;response=off 3  >
1777628778.8213787,USB_RELAY,off,relay=3;response=relay on
1777628781.8241863,USB_RELAY,on,relay=3;response=3  >relay
1777628781.8373382,USB_RELAY,off,relay=3;response=off 3  >
1777628784.8397007,USB_RELAY,on,relay=3;response=relay on
1777628784.8507695,USB_RELAY,off,relay=3;response=3  >relay
1777628787.8535454,USB_RELAY,on,relay=3;response=off 3  >
1777628787.8657045,USB_RELAY,off,relay=3;response=relay on
1777628790.9523914,STM_PIN,high,pin=7
1777628790.9531536,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777628813.7422326,STM_PIN,low,pin=7
1777628813.7422326,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777628816.9639392,STM_PIN,low,pin=6
1777628816.9639392,POLARITY,cool,pin=6
1777628817.0714662,STM_PIN,high,pin=7
1777628817.0714662,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777629078.1105318,STM_PIN,low,pin=7
1777629078.111536,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777629078.1761687,USB_RELAY,on,relay=3;response=3  >relay
1777629083.1785595,USB_RELAY,off,relay=3;response=off 3  >
1777629086.1799984,USB_RELAY,on,relay=3;response=relay on
1777629091.1827471,USB_RELAY,off,relay=3;response=3  >relay
1777629094.204827,STM_PIN,high,pin=7
1777629094.204827,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777629127.15035,STM_PIN,low,pin=7
1777629127.15035,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777629130.2717,STM_PIN,high,pin=6
1777629130.2717,POLARITY,heat,pin=6
1777629130.3014865,STM_PIN,high,pin=7
1777629130.3014865,PELTIER_SWITCH,on,pin=7;reason=set_temp_stream
1777629188.8373914,STM_PIN,low,pin=7
1777629188.8373914,PELTIER_SWITCH,off,pin=7;reason=set_temp_stream_done
1777629188.8929348,USB_RELAY,on,relay=3;response=off 3  >
1777629193.8936787,USB_RELAY,off,relay=3;response=relay on
